,date,sales,dollar_vol,avg_price,med_price,total_listings,month_inventory,county
46,Nov 2014,821,"221,179,237","269,402","225,000","2,296",2.1,Denton
47,Dec 2014,"1,036","291,524,464","281,394","235,000","2,131",1.9,Denton
48,Jan 2015,659,"187,181,771","284,039","232,500","1,908",1.7,Denton
49,Feb 2015,803,"221,416,521","275,737","230,000","1,902",1.7,Denton
50,Mar 2015,"1,072","309,317,178","288,542","247,750","1,975",1.8,Denton
51,Apr 2015,"1,155","333,942,406","289,128","253,000","2,210",2.0,Denton
52,May 2015,"1,357","410,554,975","302,546","264,950","2,362",2.1,Denton
53,Jun 2015,"1,564","472,343,095","302,010","257,000","2,633",2.3,Denton
54,Jul 2015,"1,530","446,263,531","291,676","247,250","2,922",2.6,Denton
55,Aug 2015,"1,449","435,020,084","300,221","249,900","2,640",2.3,Denton
56,Sep 2015,"1,242","348,663,848","280,728","240,000","2,620",2.3,Denton
57,Oct 2015,"1,050","305,219,671","290,685","246,688","2,528",2.2,Denton
58,Nov 2015,833,"246,922,987","296,426","255,000","2,394",2.1,Denton
59,Dec 2015,"1,126","343,366,496","304,944","257,500","2,050",1.8,Denton
60,Jan 2016,703,"204,600,941","291,040","248,000","2,185",1.9,Denton
61,Feb 2016,956,"279,571,937","292,439","245,544","2,258",1.9,Denton
62,Mar 2016,"1,288","410,395,872","318,630","273,548","2,375",2.0,Denton
63,Apr 2016,"1,228","382,558,922","311,530","265,346","2,555",2.1,Denton
64,May 2016,"1,430","458,913,143","320,918","278,500","2,642",2.2,Denton
65,Jun 2016,"1,520","508,734,913","334,694","282,000","2,817",2.4,Denton
66,Jul 2016,"1,421","459,227,152","323,172","279,900","2,992",2.5,Denton
67,Aug 2016,"1,523","471,345,812","309,485","269,155","2,899",2.4,Denton
68,Sep 2016,"1,320","408,980,489","309,834","263,940","2,780",2.3,Denton
69,Oct 2016,"1,125","351,550,241","312,489","270,000","2,684",2.2,Denton
70,Nov 2016,"1,014","319,943,834","315,526","275,000","2,448",2.0,Denton
71,Dec 2016,"1,186","383,900,770","323,694","281,650","2,096",1.7,Denton
72,Jan 2017,754,"239,424,385","317,539","270,000","2,210",1.8,Denton
73,Feb 2017,921,"297,963,014","323,521","283,421","2,355",1.9,Denton
74,Mar 2017,"1,253","422,351,748","337,072","296,000","2,690",2.2,Denton
75,Apr 2017,"1,268","422,552,689","333,243","296,000","2,792",2.3,Denton
76,May 2017,"1,494","523,851,950","350,637","300,460","3,073",2.5,Denton
77,Jun 2017,"1,637","577,720,849","352,914","305,000","3,348",2.7,Denton
78,Jul 2017,"1,465","504,453,185","344,337","302,000","3,526",2.8,Denton
79,Aug 2017,"1,585","540,835,862","341,221","295,000","3,430",2.7,Denton
80,Sep 2017,"1,302","426,813,730","327,814","289,000","3,243",2.6,Denton
81,Oct 2017,"1,157","390,130,842","337,192","296,000","3,081",2.5,Denton
82,Nov 2017,"1,121","390,074,028","347,970","304,500","2,812",2.2,Denton
83,Dec 2017,"1,220","420,888,507","344,991","295,000","2,383",1.9,Denton
84,Jan 2018,811,"274,665,126","338,675","290,000","2,440",1.9,Denton
85,Feb 2018,965,"326,567,045","338,411","299,900","2,623",2.1,Denton
86,Mar 2018,"1,242","444,053,421","357,531","315,890","2,884",2.3,Denton
87,Apr 2018,"1,279","456,539,993","356,951","312,000","3,179",2.5,Denton
88,May 2018,"1,575","555,983,166","353,005","315,000","3,477",2.7,Denton
89,Jun 2018,"1,589","584,572,817","367,887","324,700","3,851",3.0,Denton
90,Jul 2018,"1,458","535,719,041","367,434","319,250","3,977",3.1,Denton
91,Aug 2018,"1,467","530,963,747","361,938","314,000","3,989",3.2,Denton
92,Sep 2018,"1,130","388,334,299","343,659","300,000","3,852",3.1,Denton
93,Oct 2018,"1,090","378,747,803","347,475","307,000","3,824",3.1,Denton
94,Nov 2018,"1,034","357,177,828","345,433","305,000","3,621",2.9,Denton
95,Dec 2018,"1,082","374,373,264","346,001","303,302","3,143",2.6,Denton
96,Jan 2019,698,"241,201,616","345,561","299,000","3,381",2.8,Denton
97,Feb 2019,923,"319,183,913","345,811","301,828","3,513",2.9,Denton
98,Mar 2019,"1,305","474,173,316","363,351","315,800","3,674",3.0,Denton
99,Apr 2019,"1,392","497,372,617","357,308","313,750","4,001",3.3,Denton
100,May 2019,"1,652","608,904,783","368,586","322,250","4,309",3.5,Denton
101,Jun 2019,"1,498","543,166,037","362,594","320,745","4,450",3.6,Denton
102,Jul 2019,"1,681","626,819,282","372,885","322,250","4,361",3.5,Denton
103,Aug 2019,"1,653","601,750,724","364,036","315,000","4,192",3.3,Denton
104,Sep 2019,"1,239","438,104,175","353,595","310,000","3,987",3.1,Denton
105,Oct 2019,"1,280","460,746,031","359,958","312,250","3,810",3.0,Denton
106,Nov 2019,"1,065","381,404,787","358,127","314,500","3,518",2.7,Denton
107,Dec 2019,"1,381","495,303,212","358,655","316,724","2,925",2.2,Denton
108,Jan 2020,889,"317,659,906","357,323","314,000","3,053",2.3,Denton
109,Feb 2020,"1,097","385,692,606","351,589","308,500","3,129",2.3,Denton
110,Mar 2020,"1,369","492,559,348","359,795","318,985","3,105",2.3,Denton
111,Apr 2020,"1,214","440,904,346","363,183","313,500","3,273",2.5,Denton
112,May 2020,"1,258","461,998,177","367,248","322,000","3,371",2.6,Denton
113,Jun 2020,"1,799","665,406,775","369,876","324,000","3,142",2.4,Denton
114,Jul 2020,"2,064","803,404,491","389,246","335,000","2,935",2.2,Denton
115,Aug 2020,"1,807","706,302,632","390,870","335,000","2,578",1.9,Denton
116,Sep 2020,"1,646","638,340,491","387,813","330,000","2,316",1.6,Denton
117,Oct 2020,"1,649","649,129,720","393,651","342,999","2,054",1.4,Denton
118,Nov 2020,"1,377","541,710,448","393,399","340,000","1,649",1.1,Denton
119,Dec 2020,"1,511","605,068,571","400,442","344,900","1,260",0.9,Denton
120,Jan 2021,928,"371,736,584","400,578","331,650","1,195",0.8,Denton
121,Feb 2021,960,"393,155,865","409,537","348,714","1,035",0.7,Denton
122,Mar 2021,"1,239","546,858,577","441,371","370,500","1,173",0.8,Denton
123,Apr 2021,"1,405","652,328,828","464,291","393,215","1,254",0.9,Denton
124,May 2021,"1,505","692,601,651","460,200","395,000","1,198",0.8,Denton
125,Jun 2021,"1,625","783,065,271","481,886","400,000","1,433",1.0,Denton
126,Jul 2021,"1,607","768,503,750","478,223","405,000","1,759",1.2,Denton
127,Aug 2021,"1,582","796,997,835","503,791","410,000","1,647",1.2,Denton
0,Jan 2011,50,"6,387,255","127,745","122,412",,,Ector
1,Feb 2011,46,"6,552,420","142,444","133,500",,,Ector
2,Mar 2011,109,"15,676,577","143,822","140,000",,,Ector
3,Apr 2011,94,"13,235,019","140,798","135,000",,,Ector
4,May 2011,93,"13,546,137","145,657","136,000",,,Ector
5,Jun 2011,90,"14,223,291","158,037","137,320",,,Ector
6,Jul 2011,82,"12,714,765","155,058","139,500",,,Ector
7,Aug 2011,85,"12,862,792","151,327","145,000",,,Ector
8,Sep 2011,82,"12,483,320","152,236","136,870",,,Ector
9,Oct 2011,86,"12,840,290","149,306","149,500",,,Ector
10,Nov 2011,79,"10,403,341","131,688","116,350",,,Ector
11,Dec 2011,70,"10,769,100","153,844","136,000",,,Ector
12,Jan 2012,73,"11,867,255","162,565","144,565",,,Ector
13,Feb 2012,90,"14,754,485","163,939","138,495",,,Ector
14,Mar 2012,106,"16,775,666","158,261","140,250",,,Ector
15,Apr 2012,95,"14,277,728","150,292","135,000",,,Ector
16,May 2012,103,"16,902,824","164,105","157,000",,,Ector
17,Jun 2012,112,"18,709,983","167,053","150,000",,,Ector
18,Jul 2012,99,"15,055,580","152,077","140,000",,,Ector
19,Aug 2012,124,"21,731,590","175,255","153,375",,,Ector
20,Sep 2012,104,"16,655,887","160,153","154,500",,,Ector
21,Oct 2012,91,"14,489,376","159,224","152,000",,,Ector
22,Nov 2012,96,"15,174,404","158,067","149,950",,,Ector
23,Dec 2012,68,"12,256,163","180,238","157,002",,,Ector
24,Jan 2013,75,"13,582,297","181,097","150,305",,,Ector
25,Feb 2013,69,"10,963,619","158,893","148,000",,,Ector
26,Mar 2013,106,"18,031,145","170,105","152,692",,,Ector
27,Apr 2013,118,"19,153,006","162,314","151,092",,,Ector
28,May 2013,105,"20,237,507","192,738","164,900",,,Ector
29,Jun 2013,117,"22,395,159","191,412","155,900",,,Ector
30,Jul 2013,111,"20,562,760","185,250","166,000",,,Ector
31,Aug 2013,133,"24,245,742","182,299","168,000",,,Ector
32,Sep 2013,82,"14,681,844","179,047","168,750",,,Ector
33,Oct 2013,99,"19,207,001","194,010","152,600",,,Ector
34,Nov 2013,73,"13,377,581","183,255","160,000",,,Ector
35,Dec 2013,103,"19,887,185","193,079","170,000",,,Ector
36,Jan 2014,67,"10,018,518","149,530","141,900",,,Ector
37,Feb 2014,63,"10,544,599","167,375","150,000",,,Ector
38,Mar 2014,102,"18,737,616","183,702","160,950",,,Ector
39,Apr 2014,106,"20,372,700","192,195","160,000",,,Ector
40,May 2014,113,"21,290,386","188,410","174,900",,,Ector
41,Jun 2014,141,"27,077,518","192,039","173,000",,,Ector
42,Jul 2014,130,"24,811,444","190,857","175,000",,,Ector
43,Aug 2014,113,"21,470,286","190,003","173,500",,,Ector
44,Sep 2014,107,"21,218,849","198,307","183,500",,,Ector
45,Oct 2014,104,"19,045,893","183,134","170,500",,,Ector
46,Nov 2014,100,"22,534,990","225,350","192,520",,,Ector
47,Dec 2014,107,"20,954,767","195,839","173,000",,,Ector
48,Jan 2015,65,"10,040,440","154,468","159,000",284,2.7,Ector
49,Feb 2015,64,"11,119,784","173,747","165,000",281,2.7,Ector
50,Mar 2015,95,"19,068,774","200,724","184,500",276,2.7,Ector
51,Apr 2015,114,"21,025,881","184,438","169,950",285,2.7,Ector
52,May 2015,93,"18,891,588","203,135","179,500",281,2.7,Ector
53,Jun 2015,114,"21,487,644","188,488","177,000",282,2.8,Ector
54,Jul 2015,124,"22,483,120","181,315","179,950",290,2.9,Ector
55,Aug 2015,91,"19,764,990","217,198","195,000",319,3.2,Ector
56,Sep 2015,109,"21,260,074","195,047","171,000",360,3.7,Ector
57,Oct 2015,95,"18,282,011","192,442","175,000",371,3.8,Ector
58,Nov 2015,63,"11,928,530","189,342","150,000",402,4.3,Ector
59,Dec 2015,82,"15,816,417","192,883","180,500",392,4.2,Ector
60,Jan 2016,57,"10,646,754","186,785","170,000",402,4.4,Ector
61,Feb 2016,72,"13,418,654","186,370","162,450",425,4.6,Ector
62,Mar 2016,91,"16,525,284","181,597","169,900",450,4.9,Ector
63,Apr 2016,112,"20,413,732","182,265","164,950",446,4.9,Ector
64,May 2016,100,"16,577,673","165,777","161,000",461,5.0,Ector
65,Jun 2016,121,"23,949,189","197,927","175,000",461,5.0,Ector
66,Jul 2016,74,"12,854,172","173,705","164,750",494,5.6,Ector
67,Aug 2016,123,"21,444,406","174,345","156,500",521,5.7,Ector
68,Sep 2016,79,"14,408,912","182,391","170,000",477,5.4,Ector
69,Oct 2016,97,"16,998,224","175,239","169,000",492,5.5,Ector
70,Nov 2016,78,"14,094,157","180,694","172,500",456,5.0,Ector
71,Dec 2016,96,"17,023,058","177,324","165,000",427,4.7,Ector
72,Jan 2017,68,"11,912,201","175,179","162,500",429,4.6,Ector
73,Feb 2017,74,"13,906,442","187,925","178,000",419,4.5,Ector
74,Mar 2017,122,"23,478,317","192,445","171,000",415,4.4,Ector
75,Apr 2017,90,"14,987,518","166,528","155,000",408,4.4,Ector
76,May 2017,113,"21,173,561","187,377","167,000",400,4.2,Ector
77,Jun 2017,135,"27,129,418","200,959","190,000",404,4.2,Ector
78,Jul 2017,135,"24,854,108","184,105","172,900",416,4.1,Ector
79,Aug 2017,118,"23,021,320","195,096","179,000",380,3.8,Ector
80,Sep 2017,126,"25,160,093","199,683","179,900",362,3.5,Ector
81,Oct 2017,120,"23,148,563","192,905","180,000",321,3.0,Ector
82,Nov 2017,101,"20,475,698","202,730","182,500",283,2.6,Ector
83,Dec 2017,126,"26,261,469","208,424","185,450",249,2.2,Ector
84,Jan 2018,87,"18,068,653","207,686","195,000",203,1.8,Ector
85,Feb 2018,121,"23,932,879","197,792","185,000",175,1.5,Ector
86,Mar 2018,153,"31,089,825","203,201","187,000",173,1.5,Ector
87,Apr 2018,147,"29,619,398","201,493","190,000",203,1.6,Ector
88,May 2018,157,"36,141,707","230,202","200,000",178,1.4,Ector
89,Jun 2018,157,"35,467,502","225,908","215,000",193,1.5,Ector
90,Jul 2018,159,"36,515,469","229,657","222,550",197,1.5,Ector
91,Aug 2018,156,"34,966,999","224,147","204,500",195,1.5,Ector
92,Sep 2018,152,"33,825,686","222,537","220,450",218,1.6,Ector
93,Oct 2018,144,"31,746,772","220,464","209,000",219,1.6,Ector
94,Nov 2018,133,"31,421,356","236,251","206,000",212,1.5,Ector
95,Dec 2018,140,"30,922,823","220,877","202,500",189,1.3,Ector
96,Jan 2019,98,"21,339,056","217,745","198,450",211,1.5,Ector
97,Feb 2019,124,"26,340,408","212,423","210,000",192,1.3,Ector
98,Mar 2019,122,"30,889,412","253,192","235,697",170,1.2,Ector
99,Apr 2019,194,"43,115,663","222,246","210,000",165,1.1,Ector
100,May 2019,143,"35,318,412","246,982","229,500",202,1.4,Ector
101,Jun 2019,163,"40,736,502","249,917","245,000",218,1.5,Ector
102,Jul 2019,174,"42,433,092","243,868","228,000",277,1.9,Ector
103,Aug 2019,160,"41,985,781","262,411","231,000",315,2.2,Ector
104,Sep 2019,132,"31,348,713","237,490","228,200",330,2.3,Ector
105,Oct 2019,138,"33,309,196","241,371","227,000",351,2.4,Ector
106,Nov 2019,106,"25,758,331","243,003","230,000",348,2.5,Ector
107,Dec 2019,126,"32,734,899","259,801","245,000",313,2.2,Ector
108,Jan 2020,92,"22,366,945","243,119","233,000",329,2.4,Ector
109,Feb 2020,101,"23,934,157","236,972","220,000",332,2.4,Ector
110,Mar 2020,121,"29,537,019","244,108","227,000",376,2.7,Ector
111,Apr 2020,94,"21,621,088","230,012","206,750",414,3.2,Ector
112,May 2020,82,"20,059,198","244,624","234,950",403,3.2,Ector
113,Jun 2020,141,"32,713,825","232,013","225,000",426,3.5,Ector
114,Jul 2020,139,"32,969,547","237,191","219,999",448,3.8,Ector
115,Aug 2020,130,"29,024,105","223,262","225,000",473,4.0,Ector
116,Sep 2020,133,"33,332,045","250,617","237,500",477,4.1,Ector
117,Oct 2020,145,"34,704,967","239,345","245,500",522,4.4,Ector
118,Nov 2020,128,"30,639,807","239,373","234,462",542,4.5,Ector
119,Dec 2020,128,"29,011,435","226,652","224,950",557,4.7,Ector
120,Jan 2021,88,"20,288,037","230,546","202,500",547,4.6,Ector
121,Feb 2021,111,"25,594,790","230,584","215,000",552,4.6,Ector
122,Mar 2021,154,"35,672,742","231,641","222,238",551,4.5,Ector
123,Apr 2021,158,"34,401,319","217,730","211,000",565,4.4,Ector
124,May 2021,163,"37,751,442","231,604","215,000",553,4.1,Ector
125,Jun 2021,179,"43,941,363","245,482","230,000",525,3.8,Ector
126,Jul 2021,160,"39,105,310","244,408","224,000",555,4.0,Ector
127,Aug 2021,181,"44,542,252","246,090","220,000",579,4.0,Ector
0,Jan 2011,380,"55,969,116","147,287","130,225",,,El Paso
1,Feb 2011,325,"49,184,322","151,336","133,500",,,El Paso
2,Mar 2011,472,"72,464,972","153,527","130,450",,,El Paso
3,Apr 2011,476,"71,507,177","150,225","130,450",,,El Paso
4,May 2011,468,"69,298,630","148,074","130,000",,,El Paso
5,Jun 2011,487,"73,956,963","151,862","130,000",,,El Paso
6,Jul 2011,480,"74,268,357","154,726","130,000",,,El Paso
7,Aug 2011,566,"89,485,049","158,101","139,800",,,El Paso
8,Sep 2011,463,"67,703,753","146,228","130,000",,,El Paso
9,Oct 2011,450,"69,248,766","153,886","134,950",,,El Paso
10,Nov 2011,386,"60,770,010","157,435","134,975",,,El Paso
11,Dec 2011,437,"68,194,121","156,051","136,000",,,El Paso
12,Jan 2012,311,"45,833,743","147,375","130,000",,,El Paso
13,Feb 2012,377,"58,682,233","155,656","135,000",,,El Paso
14,Mar 2012,420,"60,115,663","143,133","125,000",,,El Paso
15,Apr 2012,491,"72,783,043","148,234","132,000",,,El Paso
16,May 2012,492,"74,355,902","151,130","132,350",,,El Paso
17,Jun 2012,517,"78,049,202","150,966","135,000",,,El Paso
18,Jul 2012,508,"78,415,672","154,362","139,975",,,El Paso
19,Aug 2012,538,"87,584,699","162,797","142,450",,,El Paso
20,Sep 2012,512,"79,217,625","154,722","134,975",,,El Paso
21,Oct 2012,529,"85,214,421","161,086","138,950",,,El Paso
22,Nov 2012,469,"73,324,620","156,342","141,965",,,El Paso
23,Dec 2012,532,"85,868,174","161,406","146,975",,,El Paso
24,Jan 2013,394,"56,706,366","143,925","134,150",,,El Paso
25,Feb 2013,346,"53,297,438","154,039","136,330",,,El Paso
26,Mar 2013,461,"72,014,909","156,215","140,000",,,El Paso
27,Apr 2013,515,"79,888,487","155,123","135,000",,,El Paso
28,May 2013,480,"72,213,208","150,444","135,000",,,El Paso
29,Jun 2013,495,"80,994,785","163,626","140,750",,,El Paso
30,Jul 2013,615,"102,747,251","167,069","144,950",,,El Paso
31,Aug 2013,530,"86,243,141","162,723","144,250",,,El Paso
32,Sep 2013,488,"76,710,946","157,195","139,010",,,El Paso
33,Oct 2013,469,"78,461,903","167,296","145,000",,,El Paso
34,Nov 2013,385,"59,049,109","153,374","136,900",,,El Paso
35,Dec 2013,510,"80,846,456","158,522","143,675",,,El Paso
36,Jan 2014,356,"54,051,654","151,830","131,000",,,El Paso
37,Feb 2014,386,"57,343,754","148,559","133,000",,,El Paso
38,Mar 2014,512,"78,049,012","152,439","135,000",,,El Paso
39,Apr 2014,550,"83,519,537","151,854","134,900",,,El Paso
40,May 2014,511,"82,161,331","160,785","145,000",,,El Paso
41,Jun 2014,623,"101,632,027","163,133","144,000",,,El Paso
42,Jul 2014,582,"97,086,864","166,816","146,000",,,El Paso
43,Aug 2014,532,"82,695,966","155,444","138,000",,,El Paso
44,Sep 2014,488,"72,845,553","149,274","136,725",,,El Paso
45,Oct 2014,504,"80,529,764","159,781","148,950",,,El Paso
46,Nov 2014,457,"69,249,835","151,531","138,900",,,El Paso
47,Dec 2014,533,"82,978,084","155,681","143,900",,,El Paso
48,Jan 2015,403,"60,853,119","151,000","134,781","3,811",7.5,El Paso
49,Feb 2015,385,"61,751,696","160,394","139,000","3,845",7.6,El Paso
50,Mar 2015,589,"91,730,747","155,740","139,000","3,810",7.4,El Paso
51,Apr 2015,623,"93,942,233","150,790","135,700","3,813",7.3,El Paso
52,May 2015,592,"93,327,482","157,648","142,975","3,763",7.2,El Paso
53,Jun 2015,682,"116,113,711","170,255","146,700","3,900",7.3,El Paso
54,Jul 2015,668,"111,315,394","166,640","146,900","3,959",7.4,El Paso
55,Aug 2015,626,"99,196,697","158,461","142,000","3,832",7.0,El Paso
56,Sep 2015,574,"88,800,647","154,705","140,000","3,915",7.1,El Paso
57,Oct 2015,579,"87,976,066","151,945","139,450","3,867",6.9,El Paso
58,Nov 2015,478,"78,334,793","163,880","147,950","3,704",6.6,El Paso
59,Dec 2015,570,"92,556,122","162,379","144,600","3,665",6.5,El Paso
60,Jan 2016,387,"58,995,710","152,444","137,207","3,708",6.6,El Paso
61,Feb 2016,449,"67,519,229","150,377","136,950","3,528",6.2,El Paso
62,Mar 2016,636,"96,632,788","151,938","137,850","3,465",6.1,El Paso
63,Apr 2016,595,"89,181,553","149,885","137,100","3,507",6.2,El Paso
64,May 2016,674,"108,006,385","160,247","145,000","3,619",6.3,El Paso
65,Jun 2016,691,"112,251,067","162,447","148,000","3,579",6.2,El Paso
66,Jul 2016,660,"107,085,841","162,251","144,925","3,543",6.1,El Paso
67,Aug 2016,698,"114,799,465","164,469","146,975","3,478",6.0,El Paso
68,Sep 2016,580,"93,610,587","161,398","142,950","3,553",6.1,El Paso
69,Oct 2016,623,"105,451,719","169,264","152,000","3,641",6.2,El Paso
70,Nov 2016,552,"89,917,600","162,894","145,950","3,516",5.9,El Paso
71,Dec 2016,629,"101,471,188","161,321","150,000","3,430",5.7,El Paso
72,Jan 2017,482,"76,030,530","157,740","146,950","3,442",5.7,El Paso
73,Feb 2017,472,"74,759,751","158,389","144,725","3,532",5.8,El Paso
74,Mar 2017,664,"110,228,460","166,007","145,000","3,412",5.6,El Paso
75,Apr 2017,612,"97,985,235","160,107","145,325","3,484",5.7,El Paso
76,May 2017,748,"119,409,653","159,639","147,000","3,416",5.5,El Paso
77,Jun 2017,791,"129,627,424","163,878","150,950","3,527",5.6,El Paso
78,Jul 2017,661,"108,957,898","164,838","151,000","3,588",5.7,El Paso
79,Aug 2017,752,"128,529,083","170,916","153,050","3,483",5.5,El Paso
80,Sep 2017,641,"106,370,920","165,945","149,000","3,532",5.6,El Paso
81,Oct 2017,693,"110,719,538","159,768","147,250","3,630",5.7,El Paso
82,Nov 2017,647,"108,995,304","168,463","152,000","3,574",5.5,El Paso
83,Dec 2017,684,"115,553,552","168,938","158,250","3,431",5.2,El Paso
84,Jan 2018,471,"75,692,414","160,706","146,500","3,362",5.1,El Paso
85,Feb 2018,524,"84,218,140","160,722","145,475","3,409",5.2,El Paso
86,Mar 2018,731,"118,182,233","161,672","149,000","3,230",4.9,El Paso
87,Apr 2018,789,"136,132,784","172,538","154,560","3,061",4.5,El Paso
88,May 2018,830,"143,694,467","173,126","153,975","3,009",4.4,El Paso
89,Jun 2018,855,"150,822,168","176,400","155,238","3,011",4.4,El Paso
90,Jul 2018,874,"157,170,175","179,829","157,759","2,964",4.2,El Paso
91,Aug 2018,829,"146,419,232","176,622","154,900","2,883",4.0,El Paso
92,Sep 2018,655,"112,704,942","172,069","155,000","2,907",4.1,El Paso
93,Oct 2018,725,"125,078,246","172,522","155,000","3,022",4.2,El Paso
94,Nov 2018,628,"109,788,006","174,822","155,000","2,793",3.9,El Paso
95,Dec 2018,695,"121,990,674","175,526","157,950","2,689",3.7,El Paso
96,Jan 2019,558,"93,716,125","167,950","149,900","2,723",3.8,El Paso
97,Feb 2019,555,"96,091,856","173,138","161,475","2,605",3.6,El Paso
98,Mar 2019,727,"126,459,901","173,948","157,000","2,542",3.5,El Paso
99,Apr 2019,793,"135,893,432","171,366","159,000","2,456",3.4,El Paso
100,May 2019,886,"160,860,425","181,558","163,250","2,464",3.4,El Paso
101,Jun 2019,766,"137,823,775","179,927","165,000","2,570",3.5,El Paso
102,Jul 2019,783,"148,443,985","189,584","165,000","2,467",3.4,El Paso
103,Aug 2019,846,"152,978,918","180,826","165,000","2,464",3.4,El Paso
104,Sep 2019,665,"122,713,510","184,532","165,000","2,498",3.5,El Paso
105,Oct 2019,771,"135,826,007","176,169","162,500","2,556",3.5,El Paso
106,Nov 2019,653,"119,549,489","183,077","168,950","2,419",3.3,El Paso
107,Dec 2019,749,"139,965,551","186,870","172,000","2,271",3.1,El Paso
108,Jan 2020,657,"122,889,250","187,046","162,427","2,416",3.3,El Paso
109,Feb 2020,597,"110,009,252","184,270","168,000","2,345",3.2,El Paso
110,Mar 2020,724,"135,158,408","186,683","169,925","2,245",3.0,El Paso
111,Apr 2020,689,"126,124,483","183,054","165,950","2,106",2.9,El Paso
112,May 2020,665,"129,089,341","194,119","170,000","1,667",2.3,El Paso
113,Jun 2020,882,"172,480,952","195,557","175,000","1,392",1.9,El Paso
114,Jul 2020,935,"191,185,053","204,476","179,950","1,310",1.8,El Paso
115,Aug 2020,953,"194,554,147","204,149","182,500","1,218",1.6,El Paso
116,Sep 2020,937,"190,288,530","203,083","182,950","1,193",1.6,El Paso
117,Oct 2020,923,"191,073,587","207,014","184,000","1,125",1.4,El Paso
118,Nov 2020,831,"166,971,663","200,929","180,950","1,095",1.4,El Paso
119,Dec 2020,945,"199,534,244","211,147","185,000","1,105",1.4,El Paso
120,Jan 2021,697,"142,715,276","204,756","185,000","1,029",1.3,El Paso
121,Feb 2021,692,"146,298,277","211,414","187,975",949,1.2,El Paso
122,Mar 2021,874,"187,015,112","213,976","185,000",878,1.1,El Paso
123,Apr 2021,849,"187,208,568","220,505","190,000",844,1.0,El Paso
124,May 2021,798,"182,050,618","228,134","195,250",768,0.9,El Paso
125,Jun 2021,926,"208,383,381","225,036","199,950",795,0.9,El Paso
126,Jul 2021,855,"202,507,100","236,850","210,000",893,1.0,El Paso
127,Aug 2021,961,"226,044,981","235,219","209,650",884,1.0,El Paso
0,Jan 2011,62,"8,246,844","133,014","125,950",,,Ellis
1,Feb 2011,80,"12,569,119","157,114","145,100",,,Ellis
2,Mar 2011,122,"16,648,197","136,461","117,777",,,Ellis
3,Apr 2011,105,"14,474,588","137,853","130,000",,,Ellis
4,May 2011,133,"18,886,825","142,006","134,000",,,Ellis
5,Jun 2011,141,"21,421,771","151,927","133,000",,,Ellis
6,Jul 2011,111,"15,812,827","142,458","129,000",,,Ellis
7,Aug 2011,158,"25,320,614","160,257","142,750",,,Ellis
8,Sep 2011,118,"16,369,008","138,720","121,500",,,Ellis
9,Oct 2011,105,"16,216,322","154,441","135,000",,,Ellis
10,Nov 2011,90,"12,112,218","134,580","130,148",,,Ellis
11,Dec 2011,143,"19,175,261","134,093","120,000",,,Ellis
12,Jan 2012,96,"14,167,118","147,574","150,000",,,Ellis
13,Feb 2012,99,"14,391,618","145,370","136,500",,,Ellis
14,Mar 2012,138,"19,373,402","140,387","124,900",,,Ellis
15,Apr 2012,126,"19,026,055","151,000","135,000",,,Ellis
16,May 2012,159,"27,201,799","171,080","154,150",,,Ellis
17,Jun 2012,164,"27,315,191","166,556","145,000",,,Ellis
18,Jul 2012,139,"23,384,681","168,235","142,900",,,Ellis
19,Aug 2012,184,"28,511,088","154,952","141,815",,,Ellis
20,Sep 2012,132,"20,863,416","158,056","143,000",,,Ellis
21,Oct 2012,136,"23,134,128","170,104","159,500",,,Ellis
22,Nov 2012,107,"16,922,136","158,151","150,000",,,Ellis
23,Dec 2012,129,"20,339,693","157,672","142,000",,,Ellis
24,Jan 2013,107,"16,894,110","157,889","136,900",,,Ellis
25,Feb 2013,109,"16,447,718","150,896","141,000",,,Ellis
26,Mar 2013,140,"22,181,478","158,439","146,250",,,Ellis
27,Apr 2013,175,"28,606,504","163,466","149,915",,,Ellis
28,May 2013,186,"33,153,836","178,246","163,750",,,Ellis
29,Jun 2013,170,"28,280,058","166,353","148,750",,,Ellis
30,Jul 2013,188,"32,928,592","175,152","155,000",,,Ellis
31,Aug 2013,199,"34,938,905","175,572","164,000",,,Ellis
32,Sep 2013,167,"30,669,293","183,648","168,000",,,Ellis
33,Oct 2013,134,"25,381,709","189,416","160,850",,,Ellis
34,Nov 2013,133,"23,504,719","176,727","151,000",,,Ellis
35,Dec 2013,127,"21,359,279","168,183","150,000",,,Ellis
36,Jan 2014,125,"20,391,842","163,135","155,000",,,Ellis
37,Feb 2014,143,"23,924,349","167,303","154,900",,,Ellis
38,Mar 2014,174,"32,141,132","184,719","164,500",,,Ellis
39,Apr 2014,165,"29,795,017","180,576","164,990",,,Ellis
40,May 2014,202,"37,116,282","183,744","165,998",,,Ellis
41,Jun 2014,200,"36,882,345","184,412","164,425",,,Ellis
42,Jul 2014,210,"40,860,784","194,575","180,000",,,Ellis
43,Aug 2014,213,"40,517,246","190,222","157,388",,,Ellis
44,Sep 2014,169,"31,466,236","186,191","165,000",,,Ellis
45,Oct 2014,171,"30,456,247","178,107","160,000",,,Ellis
46,Nov 2014,150,"27,501,525","183,344","158,950",,,Ellis
47,Dec 2014,170,"32,421,712","190,716","169,995",,,Ellis
48,Jan 2015,120,"21,726,710","181,056","175,000",524,3.0,Ellis
49,Feb 2015,138,"26,194,583","189,816","170,000",506,2.9,Ellis
