,date,sales,dollar_vol,avg_price,med_price,total_listings,month_inventory,county
117,Oct 2020,329,"94,701,516","287,847","252,990",618,2.2,Guadalupe
118,Nov 2020,333,"95,144,697","285,720","250,000",600,2.0,Guadalupe
119,Dec 2020,422,"119,235,894","282,550","250,000",499,1.6,Guadalupe
120,Jan 2021,232,"65,755,725","283,430","262,925",492,1.6,Guadalupe
121,Feb 2021,226,"66,211,768","292,972","261,950",426,1.3,Guadalupe
122,Mar 2021,366,"104,195,198","284,686","260,000",357,1.1,Guadalupe
123,Apr 2021,383,"118,998,293","310,701","275,000",348,1.0,Guadalupe
124,May 2021,368,"109,345,928","297,136","275,950",438,1.3,Guadalupe
125,Jun 2021,464,"148,750,989","320,584","285,000",436,1.2,Guadalupe
126,Jul 2021,418,"137,801,699","329,669","306,550",538,1.5,Guadalupe
127,Aug 2021,359,"126,142,315","351,371","315,648",628,1.8,Guadalupe
0,Jan 2011,"1,984","366,152,263","184,553","123,250",,,Harris
1,Feb 2011,"2,217","466,394,991","210,372","135,000",,,Harris
2,Mar 2011,"3,140","655,961,300","208,905","135,000",,,Harris
3,Apr 2011,"3,200","632,668,887","197,709","135,000",,,Harris
4,May 2011,"3,278","700,258,040","213,624","140,000",,,Harris
5,Jun 2011,"3,733","832,250,356","222,944","145,000",,,Harris
6,Jul 2011,"3,313","721,992,496","217,927","142,500",,,Harris
7,Aug 2011,"3,608","755,876,578","209,500","143,530",,,Harris
8,Sep 2011,"3,057","621,701,195","203,370","141,250",,,Harris
9,Oct 2011,"2,729","556,116,828","203,780","135,140",,,Harris
10,Nov 2011,"2,599","530,758,842","204,217","137,000",,,Harris
11,Dec 2011,"3,049","664,917,468","218,077","145,000",,,Harris
12,Jan 2012,"2,071","379,769,855","183,375","124,995",,,Harris
13,Feb 2012,"2,553","503,003,847","197,025","135,295",,,Harris
14,Mar 2012,"3,311","756,937,282","228,613","148,750",,,Harris
15,Apr 2012,"3,473","762,250,041","219,479","147,000",,,Harris
16,May 2012,"3,997","952,233,582","238,237","155,300",,,Harris
17,Jun 2012,"4,174","970,199,242","232,439","154,500",,,Harris
18,Jul 2012,"4,094","909,902,402","222,253","153,875",,,Harris
19,Aug 2012,"4,265","944,963,398","221,562","151,690",,,Harris
20,Sep 2012,"3,307","721,642,003","218,217","149,700",,,Harris
21,Oct 2012,"3,498","779,126,695","222,735","149,945",,,Harris
22,Nov 2012,"3,336","771,210,187","231,178","154,900",,,Harris
23,Dec 2012,"3,426","829,819,168","242,212","156,653",,,Harris
24,Jan 2013,"2,626","513,647,208","195,601","138,000",,,Harris
25,Feb 2013,"2,980","663,103,022","222,518","151,868",,,Harris
26,Mar 2013,"3,874","918,261,933","237,032","160,000",,,Harris
27,Apr 2013,"4,305","1,104,763,467","256,623","169,600",,,Harris
28,May 2013,"4,850","1,244,619,281","256,623","169,970",,,Harris
29,Jun 2013,"4,586","1,205,202,792","262,800","175,000",,,Harris
30,Jul 2013,"4,929","1,265,156,090","256,676","171,100",,,Harris
31,Aug 2013,"4,756","1,230,381,436","258,701","172,000",,,Harris
32,Sep 2013,"3,990","983,353,757","246,455","168,000",,,Harris
33,Oct 2013,"3,966","913,832,640","230,417","162,950",,,Harris
34,Nov 2013,"3,400","834,877,680","245,552","169,900",,,Harris
35,Dec 2013,"3,890","1,039,945,102","267,338","175,000",,,Harris
36,Jan 2014,"2,672","636,172,272","238,088","160,000",,,Harris
37,Feb 2014,"3,194","780,265,942","244,291","169,900",,,Harris
38,Mar 2014,"3,893","1,019,260,790","261,819","177,500",,,Harris
39,Apr 2014,"4,144","1,132,852,420","273,372","179,000",,,Harris
40,May 2014,"4,646","1,307,425,603","281,409","185,000",,,Harris
41,Jun 2014,"4,817","1,365,073,214","283,387","191,470",,,Harris
42,Jul 2014,"4,900","1,350,033,415","275,517","188,000",,,Harris
43,Aug 2014,"4,697","1,261,963,462","268,674","185,000",,,Harris
44,Sep 2014,"4,156","1,121,074,758","269,748","179,096",,,Harris
45,Oct 2014,"4,352","1,135,820,877","260,988","179,900",,,Harris
46,Nov 2014,"3,350","902,502,451","269,404","180,000",,,Harris
47,Dec 2014,"4,252","1,209,943,831","284,559","190,000",,,Harris
48,Jan 2015,"2,587","665,378,096","257,201","172,830","9,214",2.3,Harris
49,Feb 2015,"2,906","756,281,599","260,248","180,000","9,463",2.3,Harris
50,Mar 2015,"3,889","1,088,713,295","279,947","190,000","9,452",2.3,Harris
51,Apr 2015,"4,142","1,145,739,754","276,615","189,920","9,830",2.4,Harris
52,May 2015,"4,259","1,246,479,410","292,670","203,000","10,380",2.6,Harris
53,Jun 2015,"4,900","1,459,576,173","297,873","200,000","10,935",2.7,Harris
54,Jul 2015,"5,059","1,477,150,114","291,985","200,000","12,220",3.0,Harris
55,Aug 2015,"4,573","1,281,227,968","280,172","196,000","12,411",3.1,Harris
56,Sep 2015,"4,264","1,150,775,951","269,882","190,000","12,421",3.1,Harris
57,Oct 2015,"3,760","1,012,960,210","269,404","185,000","12,235",3.1,Harris
58,Nov 2015,"2,984","772,199,146","258,780","184,950","11,964",3.0,Harris
59,Dec 2015,"4,028","1,123,803,023","278,998","195,650","11,254",2.9,Harris
60,Jan 2016,"2,647","671,749,604","253,778","184,900","11,685",3.0,Harris
61,Feb 2016,"3,058","812,175,251","265,590","188,750","12,278",3.1,Harris
62,Mar 2016,"3,981","1,080,241,823","271,349","195,000","12,875",3.2,Harris
63,Apr 2016,"4,081","1,139,171,140","279,140","200,000","13,040",3.3,Harris
64,May 2016,"4,608","1,326,658,411","287,903","206,000","13,294",3.3,Harris
65,Jun 2016,"4,850","1,462,734,028","301,595","215,000","14,031",3.5,Harris
66,Jul 2016,"4,524","1,322,149,277","292,252","215,000","14,247",3.6,Harris
67,Aug 2016,"4,963","1,432,143,831","288,564","208,815","14,223",3.6,Harris
68,Sep 2016,"4,191","1,159,404,726","276,642","204,000","14,217",3.6,Harris
69,Oct 2016,"3,744","1,038,805,570","277,459","200,000","13,803",3.5,Harris
70,Nov 2016,"3,644","1,032,352,916","283,302","206,045","13,354",3.3,Harris
71,Dec 2016,"4,264","1,278,265,646","299,781","212,000","12,290",3.0,Harris
72,Jan 2017,"2,647","708,149,077","267,529","190,000","12,263",3.0,Harris
73,Feb 2017,"3,190","890,922,659","279,286","203,250","12,620",3.1,Harris
74,Mar 2017,"4,498","1,286,794,342","286,081","209,900","13,596",3.3,Harris
75,Apr 2017,"4,183","1,223,438,233","292,479","210,000","14,283",3.5,Harris
76,May 2017,"4,982","1,528,561,685","306,817","215,000","15,021",3.6,Harris
77,Jun 2017,"5,096","1,559,156,493","305,957","220,000","15,910",3.8,Harris
78,Jul 2017,"4,548","1,359,356,869","298,891","212,000","16,656",4.0,Harris
79,Aug 2017,"3,710","1,081,983,646","291,640","210,000","16,053",4.0,Harris
80,Sep 2017,"4,208","1,233,464,557","293,124","214,000","14,412",3.6,Harris
81,Oct 2017,"4,009","1,142,056,509","284,873","210,000","13,906",3.4,Harris
82,Nov 2017,"3,901","1,111,721,262","284,984","210,000","13,503",3.3,Harris
83,Dec 2017,"4,258","1,262,272,799","296,447","215,450","11,845",2.9,Harris
84,Jan 2018,"2,766","750,437,364","271,308","200,250","11,981",2.9,Harris
85,Feb 2018,"3,341","948,725,706","283,965","212,199","12,029",2.9,Harris
86,Mar 2018,"4,205","1,225,134,338","291,352","219,900","12,854",3.1,Harris
87,Apr 2018,"4,290","1,321,636,383","308,074","220,000","13,795",3.4,Harris
88,May 2018,"4,937","1,507,807,750","305,410","225,000","14,962",3.6,Harris
89,Jun 2018,"5,307","1,685,546,459","317,608","225,800","15,236",3.7,Harris
90,Jul 2018,"4,825","1,477,947,203","306,310","225,000","15,698",3.8,Harris
91,Aug 2018,"5,000","1,484,154,593","296,831","220,000","15,799",3.7,Harris
92,Sep 2018,"3,926","1,157,130,547","294,735","214,950","15,657",3.7,Harris
93,Oct 2018,"4,067","1,219,317,041","299,807","216,000","15,315",3.6,Harris
94,Nov 2018,"3,809","1,151,525,115","302,317","220,629","14,977",3.5,Harris
95,Dec 2018,"4,037","1,261,684,870","312,530","225,000","13,586",3.2,Harris
96,Jan 2019,"2,521","718,219,794","284,895","210,000","13,981",3.3,Harris
97,Feb 2019,"3,214","916,273,047","285,088","216,000","14,134",3.4,Harris
98,Mar 2019,"4,228","1,261,173,388","298,291","225,000","14,613",3.5,Harris
99,Apr 2019,"4,613","1,451,108,218","314,569","227,900","15,056",3.6,Harris
100,May 2019,"5,282","1,735,436,458","328,557","237,500","15,982",3.8,Harris
101,Jun 2019,"4,923","1,611,713,640","327,384","239,000","16,781",4.0,Harris
102,Jul 2019,"5,277","1,632,392,739","309,341","230,000","16,635",3.9,Harris
103,Aug 2019,"5,083","1,594,057,852","313,606","233,000","16,408",3.9,Harris
104,Sep 2019,"4,176","1,249,745,835","299,269","228,000","16,015",3.8,Harris
105,Oct 2019,"4,226","1,271,814,789","300,950","227,000","15,677",3.7,Harris
106,Nov 2019,"3,834","1,140,041,673","297,350","225,890","14,975",3.5,Harris
107,Dec 2019,"4,614","1,489,388,868","322,798","240,000","13,401",3.1,Harris
108,Jan 2020,"2,835","823,672,331","290,537","218,500","13,746",3.2,Harris
109,Feb 2020,"3,543","1,087,337,973","306,898","230,000","13,746",3.1,Harris
110,Mar 2020,"4,403","1,382,510,009","313,993","239,000","14,105",3.2,Harris
111,Apr 2020,"3,493","1,087,329,873","311,288","235,850","14,296",3.3,Harris
112,May 2020,"3,666","1,092,110,875","297,903","232,895","13,700",3.3,Harris
113,Jun 2020,"5,162","1,634,814,141","316,702","245,000","12,793",3.1,Harris
114,Jul 2020,"6,016","2,033,583,237","338,029","250,000","12,722",3.0,Harris
115,Aug 2020,"5,202","1,717,558,445","330,173","252,000","12,070",2.8,Harris
116,Sep 2020,"5,145","1,666,714,487","323,948","245,000","11,640",2.7,Harris
117,Oct 2020,"5,310","1,752,753,402","330,085","250,000","11,311",2.6,Harris
118,Nov 2020,"4,576","1,574,935,040","344,173","259,500","10,533",2.3,Harris
119,Dec 2020,"5,663","1,988,698,377","351,174","259,990","9,313",2.0,Harris
120,Jan 2021,"3,553","1,133,703,053","319,083","247,500","9,081",2.0,Harris
121,Feb 2021,"3,479","1,227,977,899","352,969","262,000","8,229",1.8,Harris
122,Mar 2021,"5,369","2,022,008,161","376,608","278,950","7,592",1.6,Harris
123,Apr 2021,"5,389","1,995,156,857","370,228","280,000","7,858",1.6,Harris
124,May 2021,"5,645","2,197,428,832","389,270","288,450","7,898",1.6,Harris
125,Jun 2021,"6,213","2,438,914,135","392,550","298,000","8,745",1.7,Harris
126,Jul 2021,"5,955","2,290,672,882","384,664","290,375","10,259",2.0,Harris
0,Jan 2011,64,"10,603,874","165,686","146,000",,,Hays
1,Feb 2011,109,"22,118,032","202,918","163,000",,,Hays
2,Mar 2011,167,"37,659,706","225,507","175,000",,,Hays
3,Apr 2011,149,"31,646,461","212,392","157,000",,,Hays
4,May 2011,212,"44,356,083","209,227","172,175",,,Hays
5,Jun 2011,207,"38,649,210","186,711","150,000",,,Hays
6,Jul 2011,183,"39,591,659","216,348","160,000",,,Hays
7,Aug 2011,198,"49,793,239","251,481","161,450",,,Hays
8,Sep 2011,150,"32,019,817","213,465","164,500",,,Hays
9,Oct 2011,118,"22,685,883","192,253","168,500",,,Hays
10,Nov 2011,113,"26,453,046","234,098","168,990",,,Hays
11,Dec 2011,125,"23,760,639","190,085","158,000",,,Hays
12,Jan 2012,98,"20,975,263","214,033","161,250",,,Hays
13,Feb 2012,112,"23,634,672","211,024","157,950",,,Hays
14,Mar 2012,160,"36,271,598","226,697","191,595",,,Hays
15,Apr 2012,183,"39,753,447","217,232","178,000",,,Hays
16,May 2012,221,"48,435,267","219,164","177,700",,,Hays
17,Jun 2012,251,"59,231,876","235,984","179,995",,,Hays
18,Jul 2012,216,"52,098,636","241,197","208,328",,,Hays
19,Aug 2012,222,"48,716,534","219,444","180,400",,,Hays
20,Sep 2012,186,"38,994,568","209,648","165,000",,,Hays
21,Oct 2012,201,"44,974,063","223,752","177,000",,,Hays
22,Nov 2012,149,"30,052,951","201,698","169,500",,,Hays
23,Dec 2012,172,"38,715,624","225,091","180,763",,,Hays
24,Jan 2013,148,"31,577,484","213,361","169,250",,,Hays
25,Feb 2013,149,"32,241,915","216,389","173,500",,,Hays
26,Mar 2013,216,"47,511,348","219,960","176,745",,,Hays
27,Apr 2013,237,"61,242,145","258,406","209,000",,,Hays
28,May 2013,295,"75,057,967","254,434","206,000",,,Hays
29,Jun 2013,257,"63,542,565","247,247","211,300",,,Hays
30,Jul 2013,300,"74,632,221","248,774","191,500",,,Hays
31,Aug 2013,327,"77,573,035","237,226","186,770",,,Hays
32,Sep 2013,258,"61,610,250","238,799","193,400",,,Hays
33,Oct 2013,224,"56,847,405","253,783","209,338",,,Hays
34,Nov 2013,181,"44,551,412","246,140","185,000",,,Hays
35,Dec 2013,201,"46,997,529","233,819","189,000",,,Hays
36,Jan 2014,145,"33,803,602","233,128","184,900",,,Hays
37,Feb 2014,183,"43,944,633","240,135","188,000",,,Hays
38,Mar 2014,233,"56,975,166","244,529","195,000",,,Hays
39,Apr 2014,266,"70,787,501","266,118","202,750",,,Hays
40,May 2014,342,"91,149,780","266,520","215,000",,,Hays
41,Jun 2014,329,"89,288,463","271,394","215,000",,,Hays
42,Jul 2014,336,"83,846,326","249,543","196,982",,,Hays
43,Aug 2014,279,"70,806,016","253,785","214,000",,,Hays
44,Sep 2014,244,"60,083,609","246,244","200,000",,,Hays
45,Oct 2014,246,"69,006,446","280,514","210,000",,,Hays
46,Nov 2014,193,"52,382,006","271,409","217,851",,,Hays
47,Dec 2014,283,"73,070,815","258,201","217,200",,,Hays
48,Jan 2015,189,"48,678,758","257,560","217,000",554,2.1,Hays
49,Feb 2015,200,"55,478,873","277,394","226,000",544,2.1,Hays
50,Mar 2015,263,"73,348,942","278,893","225,000",563,2.1,Hays
51,Apr 2015,288,"79,910,229","277,466","233,850",622,2.3,Hays
52,May 2015,303,"88,301,531","291,424","234,900",633,2.4,Hays
53,Jun 2015,334,"99,597,494","298,196","239,472",654,2.5,Hays
54,Jul 2015,371,"105,581,259","284,586","225,000",707,2.7,Hays
55,Aug 2015,303,"84,369,073","278,446","233,750",719,2.7,Hays
56,Sep 2015,260,"69,139,472","265,921","219,600",718,2.7,Hays
57,Oct 2015,252,"69,999,959","277,778","210,250",701,2.6,Hays
58,Nov 2015,179,"50,686,429","283,164","231,670",656,2.4,Hays
59,Dec 2015,268,"78,061,502","291,274","242,500",590,2.2,Hays
60,Jan 2016,160,"41,611,346","260,071","227,500",609,2.3,Hays
61,Feb 2016,199,"58,673,925","294,844","232,000",603,2.3,Hays
62,Mar 2016,277,"82,827,215","299,015","243,000",644,2.4,Hays
63,Apr 2016,315,"92,679,606","294,221","243,144",716,2.7,Hays
64,May 2016,319,"91,709,554","287,491","231,571",778,2.9,Hays
65,Jun 2016,375,"114,300,009","304,800","249,000",846,3.1,Hays
66,Jul 2016,322,"92,327,894","286,733","236,750",831,3.1,Hays
67,Aug 2016,350,"104,554,838","298,728","242,500",847,3.1,Hays
68,Sep 2016,293,"81,781,334","279,117","226,900",795,2.9,Hays
69,Oct 2016,248,"73,850,611","297,785","243,125",808,2.9,Hays
70,Nov 2016,233,"71,322,192","306,104","245,000",706,2.5,Hays
71,Dec 2016,286,"87,178,754","304,821","240,500",611,2.2,Hays
72,Jan 2017,175,"50,963,826","291,222","231,210",653,2.3,Hays
73,Feb 2017,202,"59,426,031","294,188","237,611",690,2.4,Hays
74,Mar 2017,290,"87,579,786","301,999","255,745",731,2.6,Hays
75,Apr 2017,311,"103,680,067","333,376","260,000",777,2.7,Hays
76,May 2017,336,"107,538,444","320,055","251,661",885,3.1,Hays
77,Jun 2017,402,"125,839,034","313,032","261,500",940,3.3,Hays
78,Jul 2017,350,"115,363,364","329,610","267,244",985,3.4,Hays
79,Aug 2017,348,"109,429,598","314,453","259,000","1,000",3.5,Hays
80,Sep 2017,275,"87,825,999","319,367","246,441",963,3.3,Hays
81,Oct 2017,265,"86,470,192","326,303","252,531",884,3.1,Hays
82,Nov 2017,267,"79,983,701","299,564","255,000",828,2.8,Hays
83,Dec 2017,309,"104,471,735","338,096","263,300",707,2.4,Hays
84,Jan 2018,196,"61,995,312","316,303","259,372",707,2.4,Hays
85,Feb 2018,230,"71,176,561","309,463","249,500",724,2.4,Hays
86,Mar 2018,309,"97,905,217","316,845","260,000",797,2.7,Hays
87,Apr 2018,301,"93,915,835","312,013","247,501",842,2.8,Hays
88,May 2018,383,"125,837,773","328,558","272,990",932,3.1,Hays
89,Jun 2018,368,"127,440,806","346,307","281,005",999,3.3,Hays
90,Jul 2018,360,"114,269,566","317,415","256,019","1,034",3.4,Hays
91,Aug 2018,373,"127,001,769","340,487","278,000","1,049",3.5,Hays
92,Sep 2018,309,"102,804,804","332,702","255,900","1,040",3.4,Hays
93,Oct 2018,289,"93,278,105","322,762","245,000","1,023",3.3,Hays
94,Nov 2018,280,"91,847,832","328,028","249,500",972,3.1,Hays
95,Dec 2018,283,"91,334,281","322,736","259,900",890,2.9,Hays
96,Jan 2019,172,"56,599,061","329,064","261,750",896,2.9,Hays
97,Feb 2019,272,"85,236,754","313,370","262,100",859,2.8,Hays
98,Mar 2019,327,"103,381,973","316,153","256,500",898,2.9,Hays
99,Apr 2019,341,"115,182,704","337,779","289,900",910,2.9,Hays
100,May 2019,423,"146,025,283","345,213","268,900",974,3.1,Hays
101,Jun 2019,393,"132,611,601","337,434","270,000","1,015",3.2,Hays
102,Jul 2019,425,"143,570,241","337,812","265,000","1,054",3.3,Hays
103,Aug 2019,381,"133,791,577","351,159","265,000","1,044",3.2,Hays
104,Sep 2019,324,"103,816,623","320,422","269,450",977,3.0,Hays
105,Oct 2019,313,"103,490,206","330,640","272,500",940,2.9,Hays
106,Nov 2019,309,"110,358,349","357,147","256,250",886,2.7,Hays
107,Dec 2019,312,"106,556,778","341,528","268,092",843,2.5,Hays
108,Jan 2020,216,"71,918,204","332,955","255,000",811,2.4,Hays
109,Feb 2020,285,"112,174,736","393,596","281,000",788,2.3,Hays
110,Mar 2020,391,"134,218,236","343,269","280,000",820,2.4,Hays
111,Apr 2020,379,"131,162,889","346,076","285,000",924,2.7,Hays
112,May 2020,330,"112,803,461","341,829","266,589",861,2.5,Hays
113,Jun 2020,534,"191,451,398","358,523","287,132",672,1.9,Hays
114,Jul 2020,543,"217,698,666","400,918","309,440",666,1.9,Hays
115,Aug 2020,488,"186,352,758","381,870","306,200",550,1.5,Hays
116,Sep 2020,472,"180,863,405","383,185","313,745",551,1.4,Hays
117,Oct 2020,419,"164,439,117","392,456","306,000",518,1.3,Hays
118,Nov 2020,393,"166,038,711","422,490","305,000",434,1.1,Hays
119,Dec 2020,427,"165,695,566","388,046","305,000",295,0.7,Hays
120,Jan 2021,311,"120,588,116","387,743","296,000",159,0.4,Hays
121,Feb 2021,303,"123,029,136","406,037","300,000",157,0.4,Hays
122,Mar 2021,419,"192,844,898","460,250","345,000",176,0.4,Hays
123,Apr 2021,410,"207,775,636","506,770","372,500",218,0.5,Hays
124,May 2021,442,"222,213,528","502,746","375,000",211,0.5,Hays
125,Jun 2021,513,"255,658,371","498,359","385,000",247,0.6,Hays
126,Jul 2021,462,"241,788,651","523,352","390,826",383,0.9,Hays
127,Aug 2021,437,"225,932,518","517,008","399,000",460,1.1,Hays
0,Jan 2011,173,"21,828,325","126,175","107,000",,,Hidalgo
1,Feb 2011,162,"21,048,087","129,926","109,000",,,Hidalgo
2,Mar 2011,233,"27,774,306","119,203","97,000",,,Hidalgo
3,Apr 2011,172,"20,348,612","118,306","95,500",,,Hidalgo
4,May 2011,187,"25,464,501","136,174","112,900",,,Hidalgo
5,Jun 2011,208,"28,181,694","135,489","110,000",,,Hidalgo
6,Jul 2011,166,"21,122,064","127,241","114,750",,,Hidalgo
7,Aug 2011,214,"25,867,572","120,877","110,000",,,Hidalgo
8,Sep 2011,189,"23,090,433","122,172","102,199",,,Hidalgo
9,Oct 2011,173,"22,652,936","130,942","102,500",,,Hidalgo
10,Nov 2011,159,"22,143,240","139,266","117,000",,,Hidalgo
11,Dec 2011,143,"17,245,028","120,595","104,900",,,Hidalgo
12,Jan 2012,133,"15,105,730","113,577","104,950",,,Hidalgo
13,Feb 2012,166,"19,480,050","117,350","92,100",,,Hidalgo
14,Mar 2012,179,"23,247,221","129,873","107,000",,,Hidalgo
15,Apr 2012,169,"22,565,070","133,521","113,000",,,Hidalgo
16,May 2012,206,"25,137,292","122,026","102,961",,,Hidalgo
17,Jun 2012,219,"27,217,668","124,282","111,325",,,Hidalgo
18,Jul 2012,207,"27,942,234","134,987","109,900",,,Hidalgo
19,Aug 2012,215,"26,418,569","122,877","104,900",,,Hidalgo
20,Sep 2012,163,"21,982,555","134,862","110,000",,,Hidalgo
21,Oct 2012,215,"28,101,425","130,704","104,000",,,Hidalgo
22,Nov 2012,158,"21,260,325","134,559","118,000",,,Hidalgo
23,Dec 2012,180,"23,541,983","130,789","110,000",,,Hidalgo
24,Jan 2013,149,"18,305,971","122,859","107,500",,,Hidalgo
25,Feb 2013,190,"22,602,407","118,960","107,500",,,Hidalgo
26,Mar 2013,178,"22,375,654","125,706","105,250",,,Hidalgo
27,Apr 2013,208,"27,173,877","130,644","111,250",,,Hidalgo
28,May 2013,209,"29,084,659","139,161","113,000",,,Hidalgo
29,Jun 2013,213,"29,915,305","140,447","114,000",,,Hidalgo
30,Jul 2013,204,"30,150,598","147,797","125,910",,,Hidalgo
31,Aug 2013,191,"24,238,620","126,904","114,561",,,Hidalgo
32,Sep 2013,193,"27,668,328","143,359","120,000",,,Hidalgo
33,Oct 2013,206,"29,611,034","143,743","123,000",,,Hidalgo
34,Nov 2013,179,"23,480,116","131,174","114,450",,,Hidalgo
35,Dec 2013,159,"22,474,712","141,350","113,000",,,Hidalgo
36,Jan 2014,144,"18,755,084","130,244","111,000",,,Hidalgo
37,Feb 2014,156,"19,239,462","123,330","111,000",,,Hidalgo
38,Mar 2014,202,"28,243,791","139,821","123,000",,,Hidalgo
39,Apr 2014,213,"30,217,700","141,867","120,000",,,Hidalgo
40,May 2014,210,"28,075,981","133,695","117,500",,,Hidalgo
41,Jun 2014,221,"30,742,137","139,105","125,000",,,Hidalgo
42,Jul 2014,242,"32,936,287","136,100","124,900",,,Hidalgo
43,Aug 2014,203,"28,789,911","141,822","119,000",,,Hidalgo
44,Sep 2014,200,"29,847,559","149,238","124,500",,,Hidalgo
45,Oct 2014,201,"27,097,228","134,812","122,000",,,Hidalgo
46,Nov 2014,184,"24,194,444","131,492","113,000",,,Hidalgo
47,Dec 2014,218,"31,798,262","145,864","125,000",,,Hidalgo
48,Jan 2015,189,"25,361,958","134,190","120,000","1,940",9.5,Hidalgo
49,Feb 2015,168,"20,805,214","123,841","110,000","2,007",9.8,Hidalgo
50,Mar 2015,216,"28,001,309","129,636","115,000","2,003",9.8,Hidalgo
51,Apr 2015,216,"29,623,770","137,147","125,000","2,036",9.9,Hidalgo
52,May 2015,239,"33,665,796","140,861","123,500","2,079",10.0,Hidalgo
53,Jun 2015,241,"35,609,313","147,756","124,250","2,094",10.0,Hidalgo
54,Jul 2015,277,"39,356,445","142,081","125,258","2,177",10.2,Hidalgo
55,Aug 2015,221,"31,740,491","143,622","130,000","2,221",10.4,Hidalgo
56,Sep 2015,236,"34,952,438","148,104","127,600","2,187",10.1,Hidalgo
57,Oct 2015,230,"34,484,259","149,932","128,350","2,185",10.0,Hidalgo
58,Nov 2015,177,"25,580,142","144,521","132,000","2,146",9.8,Hidalgo
59,Dec 2015,242,"36,331,218","150,129","126,000","2,006",9.1,Hidalgo
60,Jan 2016,168,"23,728,114","141,239","129,250","2,049",9.3,Hidalgo
61,Feb 2016,187,"25,571,347","136,745","121,000","2,082",9.4,Hidalgo
62,Mar 2016,218,"29,498,661","135,315","125,000","1,964",8.9,Hidalgo
63,Apr 2016,255,"38,848,851","152,348","137,900","1,843",8.2,Hidalgo
64,May 2016,220,"34,105,148","155,023","143,700","1,801",8.1,Hidalgo
65,Jun 2016,262,"40,637,584","155,105","140,350","1,834",8.2,Hidalgo
66,Jul 2016,231,"33,274,713","144,046","137,000","1,830",8.3,Hidalgo
67,Aug 2016,265,"40,664,096","153,449","137,000","1,834",8.2,Hidalgo
68,Sep 2016,250,"37,951,248","151,805","131,000","1,891",8.4,Hidalgo
69,Oct 2016,208,"33,910,401","163,031","140,000","1,931",8.6,Hidalgo
70,Nov 2016,209,"33,810,816","161,774","142,000","1,912",8.5,Hidalgo
71,Dec 2016,204,"31,027,996","152,098","132,250","1,866",8.4,Hidalgo
72,Jan 2017,170,"25,744,746","151,440","135,750","1,868",8.4,Hidalgo
73,Feb 2017,207,"32,910,604","158,988","141,418","1,901",8.5,Hidalgo
74,Mar 2017,261,"40,013,929","153,310","137,500","1,907",8.3,Hidalgo
75,Apr 2017,224,"36,788,091","164,233","145,000","1,878",8.3,Hidalgo
76,May 2017,333,"50,303,723","151,062","137,000","1,897",8.1,Hidalgo
77,Jun 2017,279,"43,474,066","155,821","136,000","1,929",8.1,Hidalgo
78,Jul 2017,263,"42,309,567","160,873","149,900","1,925",8.0,Hidalgo
79,Aug 2017,263,"42,150,461","160,268","145,000","1,957",8.2,Hidalgo
80,Sep 2017,251,"38,117,378","151,862","145,700","1,933",8.1,Hidalgo
81,Oct 2017,233,"35,896,270","154,061","144,796","1,887",7.8,Hidalgo
82,Nov 2017,220,"32,827,574","149,216","135,000","1,883",7.8,Hidalgo
83,Dec 2017,243,"40,133,813","165,160","145,900","1,769",7.2,Hidalgo
84,Jan 2018,195,"30,378,441","155,787","149,216","1,827",7.4,Hidalgo
85,Feb 2018,209,"32,863,784","157,243","143,500","1,880",7.6,Hidalgo
86,Mar 2018,259,"39,643,607","153,064","140,000","1,853",7.5,Hidalgo
87,Apr 2018,264,"41,617,631","157,643","142,750","1,861",7.4,Hidalgo
88,May 2018,284,"48,799,411","171,829","150,000","1,933",7.8,Hidalgo
89,Jun 2018,284,"45,508,824","160,242","141,950","1,934",7.8,Hidalgo
90,Jul 2018,233,"40,193,874","172,506","151,000","1,903",7.8,Hidalgo
91,Aug 2018,287,"45,051,610","156,974","144,250","1,891",7.7,Hidalgo
92,Sep 2018,238,"38,526,920","161,878","140,750","1,887",7.7,Hidalgo
93,Oct 2018,241,"40,859,179","169,540","150,000","1,963",8.0,Hidalgo
94,Nov 2018,225,"35,659,411","158,486","143,000","1,942",7.9,Hidalgo
95,Dec 2018,206,"34,871,471","169,279","145,000","1,905",7.8,Hidalgo
96,Jan 2019,206,"32,744,744","158,955","150,750","1,967",8.0,Hidalgo
97,Feb 2019,239,"36,599,561","153,136","146,000","1,990",8.1,Hidalgo
98,Mar 2019,277,"45,609,873","164,657","154,000","1,931",7.8,Hidalgo
99,Apr 2019,332,"54,087,240","162,913","150,000","1,882",7.4,Hidalgo
100,May 2019,342,"59,515,867","174,023","155,000","1,879",7.3,Hidalgo
101,Jun 2019,316,"53,587,263","169,580","157,250","1,916",7.3,Hidalgo
102,Jul 2019,290,"51,956,467","179,160","160,750","1,884",7.1,Hidalgo
103,Aug 2019,309,"52,511,255","169,939","157,000","1,898",7.1,Hidalgo
104,Sep 2019,285,"47,060,516","165,125","154,500","1,898",7.0,Hidalgo
105,Oct 2019,302,"52,104,917","172,533","163,000","1,846",6.7,Hidalgo
106,Nov 2019,279,"46,500,933","166,670","156,000","1,813",6.4,Hidalgo
107,Dec 2019,288,"49,249,042","171,004","158,000","1,715",5.9,Hidalgo
108,Jan 2020,256,"43,117,659","168,428","159,950","1,781",6.1,Hidalgo
